Domain Code,AreaName,ItemName,Year,Value,Flag,FlagD 
FS,Turkey,Per capita food supply variability (kcal/capita/day),2002,34,,Official data
FS,Turkey,Per capita food supply variability (kcal/capita/day),2003,20,,Official data
FS,Turkey,Per capita food supply variability (kcal/capita/day),2004,21,,Official data
FS,Turkey,Per capita food supply variability (kcal/capita/day),2005,17,,Official data
FS,Turkey,Per capita food supply variability (kcal/capita/day),2006,14,,Official data
FS,Turkey,Per capita food supply variability (kcal/capita/day),2007,28,,Official data
FS,Turkey,Per capita food supply variability (kcal/capita/day),2008,28,,Official data
FS,Turkey,Per capita food supply variability (kcal/capita/day),2009,22,,Official data
FS,Turkey,Per capita food supply variability (kcal/capita/day),2010,22,,Official data
FS,Turkey,Per capita food supply variability (kcal/capita/day),2011,21,,Official data
FS,Turks and Caicos Islands,Per capita food supply variability (kcal/capita/day),2000,,NA,Not applicable
FS,Turks and Caicos Islands,Per capita food supply variability (kcal/capita/day),2001,,NA,Not applicable
FS,Turks and Caicos Islands,Per capita food supply variability (kcal/capita/day),2002,,NA,Not applicable
FS,Turks and Caicos Islands,Per capita food supply variability (kcal/capita/day),2003,,NA,Not applicable
FS,Turks and Caicos Islands,Per capita food supply variability (kcal/capita/day),2004,,NA,Not applicable
FS,Turks and Caicos Islands,Per capita food supply variability (kcal/capita/day),2005,,NA,Not applicable
FS,Turks and Caicos Islands,Per capita food supply variability (kcal/capita/day),2006,,NA,Not applicable
FS,Turks and Caicos Islands,Per capita food supply variability (kcal/capita/day),2007,,NA,Not applicable
FS,Turks and Caicos Islands,Per capita food supply variability (kcal/capita/day),2008,,NA,Not applicable
FS,Turks and Caicos Islands,Per capita food supply variability (kcal/capita/day),2009,,NA,Not applicable
FS,Turks and Caicos Islands,Per capita food supply variability (kcal/capita/day),2010,,NA,Not applicable
FS,Turks and Caicos Islands,Per capita food supply variability (kcal/capita/day),2011,,NA,Not applicable
FS,United Arab Emirates,Per capita food supply variability (kcal/capita/day),2000,51,,Official data
FS,United Arab Emirates,Per capita food supply variability (kcal/capita/day),2001,48,,Official data
FS,United Arab Emirates,Per capita food supply variability (kcal/capita/day),2002,42,,Official data
FS,United Arab Emirates,Per capita food supply variability (kcal/capita/day),2003,34,,Official data
FS,United Arab Emirates,Per capita food supply variability (kcal/capita/day),2004,33,,Official data
FS,United Arab Emirates,Per capita food supply variability (kcal/capita/day),2005,32,,Official data
FS,United Arab Emirates,Per capita food supply variability (kcal/capita/day),2006,62,,Official data
FS,United Arab Emirates,Per capita food supply variability (kcal/capita/day),2007,74,,Official data
FS,United Arab Emirates,Per capita food supply variability (kcal/capita/day),2008,67,,Official data
FS,United Arab Emirates,Per capita food supply variability (kcal/capita/day),2009,48,,Official data
FS,United Arab Emirates,Per capita food supply variability (kcal/capita/day),2010,22,,Official data
FS,United Arab Emirates,Per capita food supply variability (kcal/capita/day),2011,18,,Official data
FS,Uganda,Per capita food supply variability (kcal/capita/day),2000,58,,Official data
FS,Uganda,Per capita food supply variability (kcal/capita/day),2001,59,,Official data
FS,Uganda,Per capita food supply variability (kcal/capita/day),2002,46,,Official data
FS,Uganda,Per capita food supply variability (kcal/capita/day),2003,28,,Official data
FS,Uganda,Per capita food supply variability (kcal/capita/day),2004,50,,Official data
FS,Uganda,Per capita food supply variability (kcal/capita/day),2005,45,,Official data
FS,Uganda,Per capita food supply variability (kcal/capita/day),2006,35,,Official data
FS,Uganda,Per capita food supply variability (kcal/capita/day),2007,31,,Official data
FS,Uganda,Per capita food supply variability (kcal/capita/day),2008,49,,Official data
FS,Uganda,Per capita food supply variability (kcal/capita/day),2009,48,,Official data
FS,Uganda,Per capita food supply variability (kcal/capita/day),2010,39,,Official data
FS,Uganda,Per capita food supply variability (kcal/capita/day),2011,21,,Official data
FS,Tuvalu,Per capita food supply variability (kcal/capita/day),2000,,NA,Not applicable
FS,Tuvalu,Per capita food supply variability (kcal/capita/day),2001,,NA,Not applicable
FS,Tuvalu,Per capita food supply variability (kcal/capita/day),2002,,NA,Not applicable
FS,Tuvalu,Per capita food supply variability (kcal/capita/day),2003,,NA,Not applicable
FS,Tuvalu,Per capita food supply variability (kcal/capita/day),2004,,NA,Not applicable
FS,Tuvalu,Per capita food supply variability (kcal/capita/day),2005,,NA,Not applicable
FS,Tuvalu,Per capita food supply variability (kcal/capita/day),2006,,NA,Not applicable
FS,Tuvalu,Per capita food supply variability (kcal/capita/day),2007,,NA,Not applicable
FS,Tuvalu,Per capita food supply variability (kcal/capita/day),2008,,NA,Not applicable
FS,Tuvalu,Per capita food supply variability (kcal/capita/day),2009,,NA,Not applicable
FS,Tuvalu,Per capita food supply variability (kcal/capita/day),2010,,NA,Not applicable
FS,Tuvalu,Per capita food supply variability (kcal/capita/day),2011,,NA,Not applicable
FS,United Kingdom,Per capita food supply variability (kcal/capita/day),2000,58,,Official data
FS,United Kingdom,Per capita food supply variability (kcal/capita/day),2001,30,,Official data
FS,United Kingdom,Per capita food supply variability (kcal/capita/day),2002,20,,Official data
FS,United Kingdom,Per capita food supply variability (kcal/capita/day),2003,20,,Official data
FS,United Kingdom,Per capita food supply variability (kcal/capita/day),2004,24,,Official data
FS,United Kingdom,Per capita food supply variability (kcal/capita/day),2005,15,,Official data
FS,United Kingdom,Per capita food supply variability (kcal/capita/day),2006,13,,Official data
FS,United Kingdom,Per capita food supply variability (kcal/capita/day),2007,14,,Official data
FS,United Kingdom,Per capita food supply variability (kcal/capita/day),2008,18,,Official data
FS,United Kingdom,Per capita food supply variability (kcal/capita/day),2009,21,,Official data
FS,United Kingdom,Per capita food supply variability (kcal/capita/day),2010,18,,Official data
FS,United Kingdom,Per capita food supply variability (kcal/capita/day),2011,15,,Official data
FS,Ukraine,Per capita food supply variability (kcal/capita/day),2000,221,,Official data
FS,Ukraine,Per capita food supply variability (kcal/capita/day),2001,149,,Official data
FS,Ukraine,Per capita food supply variability (kcal/capita/day),2002,106,,Official data
FS,Ukraine,Per capita food supply variability (kcal/capita/day),2003,54,,Official data
FS,Ukraine,Per capita food supply variability (kcal/capita/day),2004,37,,Official data
FS,Ukraine,Per capita food supply variability (kcal/capita/day),2005,55,,Official data
FS,Ukraine,Per capita food supply variability (kcal/capita/day),2006,61,,Official data
FS,Ukraine,Per capita food supply variability (kcal/capita/day),2007,74,,Official data
FS,Ukraine,Per capita food supply variability (kcal/capita/day),2008,68,,Official data
FS,Ukraine,Per capita food supply variability (kcal/capita/day),2009,29,,Official data
FS,Ukraine,Per capita food supply variability (kcal/capita/day),2010,31,,Official data
FS,Ukraine,Per capita food supply variability (kcal/capita/day),2011,38,,Official data
FS,United States of America,Per capita food supply variability (kcal/capita/day),2000,15,,Official data
FS,United States of America,Per capita food supply variability (kcal/capita/day),2001,34,,Official data
FS,United States of America,Per capita food supply variability (kcal/capita/day),2002,28,,Official data
FS,United States of America,Per capita food supply variability (kcal/capita/day),2003,36,,Official data
FS,United States of America,Per capita food supply variability (kcal/capita/day),2004,34,,Official data
FS,United States of America,Per capita food supply variability (kcal/capita/day),2005,31,,Official data
FS,United States of America,Per capita food supply variability (kcal/capita/day),2006,38,,Official data
FS,United States of America,Per capita food supply variability (kcal/capita/day),2007,20,,Official data
FS,United States of America,Per capita food supply variability (kcal/capita/day),2008,23,,Official data
FS,United States of America,Per capita food supply variability (kcal/capita/day),2009,40,,Official data
FS,United States of America,Per capita food supply variability (kcal/capita/day),2010,57,,Official data
FS,United States of America,Per capita food supply variability (kcal/capita/day),2011,44,,Official data
FS,Burkina Faso,Per capita food supply variability (kcal/capita/day),2000,44,,Official data
FS,Burkina Faso,Per capita food supply variability (kcal/capita/day),2001,37,,Official data
FS,Burkina Faso,Per capita food supply variability (kcal/capita/day),2002,23,,Official data
FS,Burkina Faso,Per capita food supply variability (kcal/capita/day),2003,30,,Official data
FS,Burkina Faso,Per capita food supply variability (kcal/capita/day),2004,53,,Official data
FS,Burkina Faso,Per capita food supply variability (kcal/capita/day),2005,63,,Official data
FS,Burkina Faso,Per capita food supply variability (kcal/capita/day),2006,53,,Official data
FS,Burkina Faso,Per capita food supply variability (kcal/capita/day),2007,37,,Official data
FS,Burkina Faso,Per capita food supply variability (kcal/capita/day),2008,30,,Official data
FS,Burkina Faso,Per capita food supply variability (kcal/capita/day),2009,29,,Official data
FS,Burkina Faso,Per capita food supply variability (kcal/capita/day),2010,32,,Official data
FS,Burkina Faso,Per capita food supply variability (kcal/capita/day),2011,19,,Official data
FS,Uruguay,Per capita food supply variability (kcal/capita/day),2000,36,,Official data
FS,Uruguay,Per capita food supply variability (kcal/capita/day),2001,33,,Official data
FS,Uruguay,Per capita food supply variability (kcal/capita/day),2002,33,,Official data
FS,Uruguay,Per capita food supply variability (kcal/capita/day),2003,29,,Official data
FS,Uruguay,Per capita food supply variability (kcal/capita/day),2004,41,,Official data
FS,Uruguay,Per capita food supply variability (kcal/capita/day),2005,48,,Official data
FS,Uruguay,Per capita food supply variability (kcal/capita/day),2006,29,,Official data
FS,Uruguay,Per capita food supply variability (kcal/capita/day),2007,20,,Official data
FS,Uruguay,Per capita food supply variability (kcal/capita/day),2008,25,,Official data
FS,Uruguay,Per capita food supply variability (kcal/capita/day),2009,24,,Official data
FS,Uruguay,Per capita food supply variability (kcal/capita/day),2010,19,,Official data
FS,Uruguay,Per capita food supply variability (kcal/capita/day),2011,33,,Official data
FS,Uzbekistan,Per capita food supply variability (kcal/capita/day),2000,211,,Official data
FS,Uzbekistan,Per capita food supply variability (kcal/capita/day),2001,190,,Official data
FS,Uzbekistan,Per capita food supply variability (kcal/capita/day),2002,179,,Official data
FS,Uzbekistan,Per capita food supply variability (kcal/capita/day),2003,147,,Official data
FS,Uzbekistan,Per capita food supply variability (kcal/capita/day),2004,94,,Official data
FS,Uzbekistan,Per capita food supply variability (kcal/capita/day),2005,51,,Official data
FS,Uzbekistan,Per capita food supply variability (kcal/capita/day),2006,74,,Official data
FS,Uzbekistan,Per capita food supply variability (kcal/capita/day),2007,104,,Official data
FS,Uzbekistan,Per capita food supply variability (kcal/capita/day),2008,101,,Official data
FS,Uzbekistan,Per capita food supply variability (kcal/capita/day),2009,88,,Official data
FS,Uzbekistan,Per capita food supply variability (kcal/capita/day),2010,52,,Official data
